318.26 4074.03 1166.04 2718.41 2.00901e-05 0.00189048 4.61293e-10 2.84517e-149 5.54156e-241 3884.45 189.579
318.73 4087.05 1044.92 2831.61 2.50762e-05 0.00203096 5.08314e-10 7.37236e-149 3.42392e-240 3876.53 210.52
319.19 4009.29 936.859 2939.35 3.11098e-05 0.00217817 5.58892e-10 1.86967e-148 2.02929e-239 3876.21 133.087
319.66 4064.83 836.415 3045.6 3.87221e-05 0.00233917 6.15682e-10 4.83233e-148 1.24651e-238 3882.02 182.814
320.13 3939.66 745.33 3147.28 4.81288e-05 0.00251161 6.78142e-10 1.24735e-147 7.63422e-238 3892.61 47.0439
320.59 3922.29 664.579 3241.68 5.94629e-05 0.0026922 7.45297e-10 3.15149e-147 4.48585e-237 3906.26 16.0279
321.06 3906.29 589.997 3332.24 7.37012e-05 0.0028896 8.20666e-10 8.11412e-147 2.73133e-236 3922.24 -15.9529
321.52 3955.92 524.153 3414.48 9.0808e-05 0.00309625 9.01678e-10 2.04497e-146 1.59577e-235 3938.64 17.2765
321.99 3867.09 463.594 3491.37 0.000112237 0.00332206 9.92571e-10 5.25175e-146 9.6596e-235 3954.97 -87.8736
322.45 3905.41 410.352 3559.07 0.000137909 0.00355836 1.09024e-09 1.32028e-145 5.61137e-234 3969.43 -64.0192
322.92 3887.86 361.587 3620.03 0.000169976 0.00381647 1.19979e-09 3.38203e-145 3.37691e-233 3981.62 -93.7605
323.39 3868.1 318.015 3672.2 0.000209202 0.00409254 1.32015e-09 8.65227e-145 2.02623e-232 3990.22 -122.122
323.85 3842.41 279.946 3714.37 0.000255994 0.00438127 1.44943e-09 2.16701e-144 1.16696e-231 3994.32 -151.909
324.32 3857.41 245.293 3748.04 0.000314189 0.00469647 1.59437e-09 5.52976e-144 6.96122e-231 3993.34 -135.931
324.78 3787.74 215.141 3771.52 0.00038341 0.00502601 1.75e-09 1.38151e-143 3.98629e-230 3986.66 -198.925
325.25 3839.79 187.807 3785.64 0.000469254 0.00538562 1.92444e-09 3.51636e-143 2.36406e-229 3973.45 -133.655
325.71 3826.7 164.119 3789.69 0.000571069 0.00576144 2.11169e-09 8.76309e-143 1.34604e-228 3953.82 -127.115
326.18 3839.13 142.733 3783.82 0.000696971 0.0061714 2.32149e-09 2.22479e-142 7.93609e-228 3926.56 -87.4334
326.64 3858.8 124.275 3768.33 0.000845871 0.00659968 2.54664e-09 5.53058e-142 4.49283e-227 3892.61 -33.8077
327.11 3775.69 107.677 3742.66 0.00102947 0.00706669 2.79885e-09 1.40054e-141 2.63349e-226 3850.34 -74.6497
327.58 3692.27 93.1198 3707.25 0.00125114 0.00756535 3.07557e-09 3.54211e-141 1.53907e-225 3800.37 -108.103
328.04 3635.31 80.6323 3663.42 0.00151217 0.00808599 3.37241e-09 8.77229e-141 8.63836e-225 3744.06 -108.752
328.51 3645.03 69.4712 3609.63 0.00183264 0.00865339 3.70476e-09 2.21295e-140 5.01903e-224 3679.11 -34.0816
328.97 3573.54 59.9353 3548.55 0.00220893 0.00924559 4.06115e-09 5.46689e-140 2.80096e-223 3608.5 -34.9511
329.44 3497.68 51.4464 3478.01 0.00266956 0.00989073 4.46008e-09 1.3756e-139 1.61792e-222 3529.46 -31.7804
329.9 3423.56 44.2225 3401.51 0.00320888 0.0105638 4.88774e-09 3.38982e-139 8.97756e-222 3445.75 -22.1882
