291.66 23658.6 22704.2 2.1139 4.47864e-12 2.141e-05 3.82662e-17 7.37281e-135 22706.3 952.26
292.13 23987.2 22725.8 2.57375 6.08273e-12 2.3235e-05 4.37696e-17 1.64046e-134 22728.3 1258.86
292.6 23789.3 22702.3 3.1253 8.24944e-12 2.5211e-05 5.00551e-17 3.64638e-134 22705.4 1083.87
293.07 24589 22634 3.78496 1.11718e-11 2.735e-05 5.72325e-17 8.09699e-134 22637.8 1951.24
293.53 24162.5 22524 4.55347 1.50111e-11 2.96138e-05 6.52408e-17 1.76601e-133 22528.6 1633.96
294 24256.9 22368.4 5.48563 2.02708e-11 3.21145e-05 7.45678e-17 3.91374e-133 22373.8 1883.02
294.47 24038.6 22169.8 6.59105 2.73338e-11 3.48201e-05 8.52122e-17 8.66478e-133 22176.4 1862.22
294.93 24017.1 21935 7.86805 3.65731e-11 3.76819e-05 9.70823e-17 1.88433e-132 21942.9 2074.24
295.4 23245.7 21655.2 9.40391 4.91757e-11 4.08415e-05 1.10899e-16 4.16352e-132 21664.6 1581.06
295.87 23227.9 21336.6 11.2097 6.60257e-11 4.42579e-05 1.26659e-16 9.19027e-132 21347.9 1880.05
296.34 22666.9 20981.2 13.3268 8.85214e-11 4.79512e-05 1.44631e-16 2.02657e-131 20994.5 1672.43
296.8 22286.2 20599.4 15.7448 1.17779e-10 5.18549e-05 1.64657e-16 4.39001e-131 20615.2 1671.04
297.27 21580.8 20176.9 18.6201 1.57457e-10 5.61616e-05 1.8795e-16 9.66132e-131 20195.6 1385.22
297.74 21021.2 19724 21.9619 2.10198e-10 6.08148e-05 2.14499e-16 2.12409e-130 19746 1275.23
298.2 20520.8 19253.6 25.7462 2.78496e-10 6.57304e-05 2.44065e-16 4.58783e-130 19279.3 1241.52
298.67 19822.4 18747.7 30.2075 3.70719e-10 7.11504e-05 2.78436e-16 1.00666e-129 18777.9 1044.47
299.14 19246.5 18219 35.3477 4.92769e-10 7.7003e-05 3.17588e-16 2.20659e-129 18254.4 992.144
299.6 18358.8 17682 41.1184 6.50138e-10 8.31822e-05 3.61166e-16 4.75212e-129 17723.2 635.636
300.07 17721.4 17116.1 47.8626 8.61715e-10 8.99917e-05 4.11797e-16 1.0396e-128 17164 557.421
300.54 16966.2 16535.6 55.5648 1.1405e-09 9.73407e-05 4.69437e-16 2.272e-128 16591.1 375.046
301.01 16302.5 15943.1 64.3352 1.50729e-09 0.00010527 5.35044e-16 4.96038e-128 16007.4 295.104
301.47 15472.1 15354.2 74.0669 1.97751e-09 0.000113636 6.08015e-16 1.06411e-127 15428.3 43.7724
301.94 14777.3 14746.1 85.3072 2.60604e-09 0.000122848 6.92732e-16 2.31863e-127 14831.4 -54.1049
302.41 13954.1 14134 97.9924 3.42938e-09 0.000132783 7.89103e-16 5.0471e-127 14232 -277.947
302.87 13364 13533.6 111.943 4.4803e-09 0.000143258 8.96231e-16 1.07955e-126 13645.6 -281.534
303.34 12654.5 12921.1 127.914 5.87898e-09 0.000154786 1.02053e-15 2.34527e-126 13049 -394.526
303.81 11921 12311.9 145.775 7.70317e-09 0.000167211 1.16186e-15 5.08986e-126 12457.7 -536.73
304.27 11275.9 11721 165.242 1.00215e-08 0.000180305 1.31886e-15 1.08552e-125 11886.2 -610.313
304.74 10645.1 11124.7 187.326 1.30936e-08 0.000194708 1.50094e-15 2.35121e-125 11312 -666.838
305.21 10057 10537.8 211.797 1.70828e-08 0.000210222 1.70783e-15 5.08754e-125 10749.6 -692.582
305.67 9444.17 9974.21 238.226 2.21306e-08 0.000226562 1.93756e-15 1.08186e-124 10212.4 -768.26
306.14 8966.45 9411.04 267.932 2.87906e-08 0.000244525 2.20381e-15 2.33629e-124 9678.97 -712.524
306.61 8435.1 8862.09 300.542 3.74009e-08 0.000263863 2.50618e-15 5.04018e-124 9162.64 -727.538
307.07 7938.1 8339.83 335.432 4.8249e-08 0.000284219 2.84174e-15 1.06866e-123 8675.26 -737.157
307.54 7448.72 7822.63 374.282 6.24998e-08 0.000306584 3.23043e-15 2.30091e-123 8196.91 -748.197
308.01 6961.2 7322.99 416.521 8.08428e-08 0.000330649 3.6716e-15 4.94906e-123 7739.51 -778.311
308.47 6541.82 6851.73 461.283 1.03853e-07 0.000355965 4.1609e-15 1.04628e-122 7313.01 -771.192
308.94 6235.72 6388.99 510.645 1.3395e-07 0.000383765 4.72738e-15 2.246e-122 6899.64 -663.916
309.4 5879.91 5954.94 562.616 1.71595e-07 0.000413001 5.35543e-15 4.73905e-122 6517.56 -637.654
309.87 5534.48 5531.04 619.551 2.20692e-07 0.000445093 6.08226e-15 1.01529e-121 6150.6 -616.114
310.34 5280.46 5127.15 680.435 2.83426e-07 0.000479589 6.90644e-15 2.17299e-121 5807.59 -527.13
310.8 5037.29 4751.3 743.894 3.61555e-07 0.000515847 7.8197e-15 4.57162e-121 5495.19 -457.9
311.27 4811.76 4387.11 812.706 4.63007e-07 0.000555624 8.876e-15 9.76503e-121 5199.82 -388.055
311.74 4645.6 4042.82 885.525 5.9207e-07 0.000598358 1.00731e-14 2.08373e-120 4928.34 -282.743
